"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"IMI";"IPT"
"1222";"42010012008P5";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";0,532163825757576;0,0222222222222222
"1223";"42015014008P7";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,369436853351327;0,0350877192982456
"1224";"42019010014P6";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,654745879120879;0,366666666666667
"1225";"42020018001P2";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"5";0,543447228814742;0,0256410256410256
"1226";"42020018003P5";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";0,447104700854701;0,0277777777777778
"1227";"42020018005P8";"ENGENHARIAS I";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";0,559582166199813;0,194444444444444
"1228";"42020018006P4";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"3";0,4637938674229;0,0333333333333333
"1229";"42020018008P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";0,522612085769981;0,133333333333333
"1230";"42021014001P9";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";0,494164962255567;0,0256410256410256
"1231";"42021014003P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2009;"PROFISSIONAL";"4";0,582621650906225;0,0888888888888889
"1232";"42021014004P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,619894909311385;0,0555555555555556
"1233";"42024013003P0";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";0,592739812271062;0,0476190476190476
"1234";"42024013004P7";"DIREITO";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";0,434552042160738;0,0512820512820513
"1235";"42037018001P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";0,5509764932648;0,0238095238095238
"1236";"42037018002P5";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";0,636043391994479;0,0277777777777778
"1237";"42039010001P1";"ENSINO";"PARTICULAR";"PRIVADA";2004;"PROFISSIONAL";"4";0,601102941176471;0,0444444444444444
"1238";"42039010002P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";0,545029760974033;0,037037037037037
"1239";"42039010003P4";"ENSINO";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"4";0,495876999409608;0,0185185185185185
"1240";"42039010004P0";"ENFERMAGEM";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";0,492474747474747;0,0222222222222222
"1241";"42041015001P2";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"5";0,511459173661714;0,157894736842105
"1242";"42041015004P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"4";0,533047845496894;0,0238095238095238
"1243";"42041015006P4";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"4";0,573763502259493;0,263157894736842
"1244";"42041015007P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";0,577276688453159;0,222222222222222
"1245";"42041015008P7";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";0,550445779175491;0,111111111111111
"1246";"50001019002P4";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"4";0,44278612650834;0,153846153846154
"1247";"50001019007P6";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";0,544557536655649;0,0166666666666667
"1248";"50001019012P0";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"3";0,368055555555556;0,0277777777777778
"1249";"50001019014P2";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,345029304394686;0,0196078431372549
"1250";"50001019016P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";0,576094157068422;0,117647058823529
"1251";"50001019022P5";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,632061688311688;0,0833333333333333
"1252";"50001019026P0";"MATERIAIS";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,752870046620047;0,0606060606060606
"1253";"50001019027P7";"ENSINO";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";0,516151724619467;0,0714285714285714
"1254";"50001019029P0";"QUÍMICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,503152608588655;0,0714285714285714
"1255";"50001019030P8";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,580180529448622;0,2
"1256";"50001019033P7";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,409590742012617;0,0256410256410256
"1257";"50002015001P4";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,632189716398228;0,0185185185185185
"1258";"50002015006P6";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,644064774254856;0,166666666666667
"1259";"50002015102P5";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,545706151487401;0,0303030303030303
"1260";"51001012007P9";"QUÍMICA";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";0,392757936507937;0,2
"1261";"51001012010P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";0,640922867311756;0,0416666666666667
"1262";"51001012019P7";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,535099058586409;0,0707070707070707
"1263";"51001012038P1";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,417848179941833;0,0784313725490196
"1264";"51002019005P2";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";0,526273148148148;0,261904761904762
"1265";"51002019006P9";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"4";0,594060270684391;0,266666666666667
"1266";"51004011006P1";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,486898263916898;0,0166666666666667
"1267";"51004011007P8";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,545301299283154;0,0555555555555556
"1268";"51004011009P0";"ENSINO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";0,567567216280451;0,0444444444444444
"1269";"51005018006P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,48816510080097;0,0740740740740741
"1270";"51005018009P7";"MEDICINA II";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,500212556774122;0,142857142857143
"1271";"51005018010P5";"QUÍMICA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,492327078857859;0,087719298245614
"1272";"51005018012P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,661308535979588;0,0444444444444444
"1273";"52001016003P6";"MEDICINA II";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,492564434694418;0,0266666666666667
"1274";"52001016005P9";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1980;"ACADÊMICO";"4";0,485124524830407;0,0588235294117647
"1275";"52001016009P4";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";0,388609499973516;0,0344827586206897
"1276";"52001016013P1";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"3";0,580701754385965;0,0512820512820513
"1277";"52001016014P8";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";0,367278786043528;0,202898550724638
"1278";"52001016018P3";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"4";0,415028561827957;0,212121212121212
"1279";"52001016019P0";"QUÍMICA";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";0,326997421488817;0,182795698924731
"1280";"52001016022P0";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"5";0,586455669224211;0,0784313725490196
"1281";"52001016026P6";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"6";0,423883108935128;0,0166666666666667
"1282";"52001016027P2";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";0,431989455464111;0,0707070707070707
"1283";"52001016031P0";"FARMÁCIA";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";0,440303337013863;0,4
"1284";"52001016032P6";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,610300505050505;0,0185185185185185
"1285";"52001016033P2";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";0,473098845598846;0,119047619047619
"1286";"52001016034P9";"MEDICINA II";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,413091104497355;0,0185185185185185
"1287";"52001016041P5";"DIREITO";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,520566130961668;0,0256410256410256
"1288";"52001016044P4";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";0,391582446808511;0,0277777777777778
"1289";"52001016045P0";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";0,424236853832442;0,0208333333333333
"1290";"52001016046P7";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";0,499203754880933;0,0175438596491228
"1291";"52001016050P4";"QUÍMICA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,432874773550725;0,0222222222222222
"1292";"52001016056P2";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";0,388877330008537;0,0392156862745098
"1293";"52001016059P1";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,612842712842713;0,0666666666666667
"1294";"52001016060P0";"ENSINO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,554564393939394;0,0454545454545454
"1295";"52001016061P6";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,599982696566999;0,145833333333333
"1296";"52001016064P5";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,506264972169379;0,305555555555556
"1297";"52001016067P4";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,620593885281385;0,0555555555555556
"1298";"52001016068P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,484831487956488;0,0256410256410256
"1299";"52001016069P7";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,508386994949495;0,0555555555555556
"1300";"52001016070P5";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";0,343915249433107;0,0158730158730159
"1301";"52001016072P8";"FARMÁCIA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,596798605805959;0,215686274509804
"1302";"52001016105P3";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"4";0,561951754385965;0,0625
"1303";"52002012001P0";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";0,372295440305309;0,166666666666667
"1304";"52002012013P8";"HISTÓRIA";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";0,57637987012987;0,0303030303030303
"1305";"52012018001P1";"QUÍMICA";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";0,515033913335251;0,0208333333333333
"1306";"52012018005P7";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,498733019142058;0,0701754385964912
"1307";"52012018007P0";"ENSINO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";0,559649122807018;0,0208333333333333
"1308";"52012018008P6";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,627680956196581;0,0222222222222222
"1309";"53001010001P0";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"4";0,377826067821042;0,0119047619047619
"1310";"53001010005P5";"QUÍMICA";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"5";0,310833281016208;0,18018018018018
"1311";"53001010007P8";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"6";0,412449191889981;0,345238095238095
"1312";"53001010008P4";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"6";0,429253984385082;0,0185185185185185
"1313";"53001010011P5";"HISTÓRIA";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";0,382236842105263;0,0166666666666667
"1314";"53001010015P0";"MEDICINA II";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";0,475653992084913;0,0384615384615385
"1315";"53001010016P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,404733287545788;0,0897435897435898
"1316";"53001010018P0";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"4";0,515664948420063;0,126984126984127
"1317";"53001010019P6";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"4";0,457300944669366;0,0133333333333333
"1318";"53001010021P0";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,432644901394901;0,238095238095238
"1319";"53001010029P1";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"4";0,530137249827467;0,0166666666666667
"1320";"53001010031P6";"CIÊNCIAS BIOLÓGICAS III";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"5";0,438577944658623;0,142857142857143
"1321";"53001010038P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"4";0,401448812739106;0,313725490196078
"1322";"53001010040P5";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";0,599833901855961;0,0512820512820513
"1323";"53001010041P1";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"4";0,461544890043531;0,0909090909090909
"1324";"53001010042P8";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"4";0,41391237641838;0,0666666666666667
"1325";"53001010045P7";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"4";0,406634669678148;0,166666666666667
"1326";"53001010047P0";"MEDICINA II";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";0,42902371557537;0,0208333333333333
"1327";"53001010049P2";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";2000;"ACADÊMICO";"4";0,439370633310796;0,0952380952380952
"1328";"53001010052P3";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";0,501108494159199;0,508771929824561
"1329";"53001010053P0";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";0,38755395433027;0,0185185185185185
"1330";"53001010054P6";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"4";0,421596186551544;0,0897435897435897
"1331";"53001010055P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2004;"PROFISSIONAL";"4";0,515538260758849;0,0238095238095238
"1332";"53001010066P4";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,409667523892148;0,0133333333333333
"1333";"53001010067P0";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"5";0,459001698784307;0,0714285714285714
"1334";"53001010068P7";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";0,336915243070913;0,0526315789473684
"1335";"53001010074P7";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";0,524247685185185;0,0222222222222222
"1336";"53001010075P3";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,423108154448899;0,0256410256410256
"1337";"53001010080P7";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,422110297110297;0,205128205128205
"1338";"53001010081P3";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,504347720761712;0,291666666666667
"1339";"53001010082P0";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,367516648421821;0,037037037037037
"1340";"53001010083P6";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,596681219317804;0,311111111111111
"1341";"53001010084P2";"MATERIAIS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,566925505050505;0,0277777777777778
"1342";"53001010085P9";"FARMÁCIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,427488941305395;0,215686274509804
"1343";"53001010086P5";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,54857043997669;0,0512820512820513
"1344";"53001010088P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,523061553639213;0,205128205128205
"1345";"53001010090P2";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,533484201141697;0,0158730158730159
"1346";"53001010092P5";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,560407608695652;0,0144927536231884
"1347";"53001010094P8";"CIÊNCIAS BIOLÓGICAS III";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";0,502971044761663;0,0158730158730159
"1348";"53001010097P7";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";0,497999199310175;0,186666666666667
"1349";"53001010099P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";0,419334439714874;0,0144927536231884
"1350";"53001010101P4";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,704461298075849;0,194444444444444
"1351";"53001010105P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";0,46811213967464;0,0208333333333333
"1352";"53003012001P9";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"4";0,53280487753414;0,0256410256410256
"1353";"53003012006P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";1998;"PROFISSIONAL";"4";0,699129366751382;0,0952380952380952
"1354";"53003012007P7";"EDUCAÇÃO FÍSICA";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"5";0,438779639762882;0,0196078431372549
"1355";"53003012009P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";0,529912912839554;0,261904761904762
"1356";"53003012010P8";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"3";0,558517871017871;0,111111111111111
