"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"FCDo";"FCDi";"CC";"CP";"IMI";"IMI_nDi";"DIF";"PRC_DIF"
"189";"20002017003P2";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";0,833333333333333;0,863636363636364;0,545454545454545;0,647058823529412;0,722370766488413;0,675282234105763;0,04708853238265;6,51860991157721
"190";"20002017004P9";"CIÊNCIA DA COMPUTAÇÃO";"ESTADUAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,571428571428571;0,560606060606061;0,666666666666667;0,466666666666667;0,566341991341991;0,568253968253968;-0,00191197691197698;-0,337601121090527
"191";"20002017005P5";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";2012;"PROFISSIONAL";"3";0,4;0,115384615384615;0,623188405797101;0,377083333333333;0,378914088628763;0,466757246376812;-0,087843157748049;-23,1828692530123
"192";"20002017007P8";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";0,512820512820513;0,80952380952381;0,642735042735043;0,399019607843137;0,591024743230626;0,518191721132898;0,072833022097728;12,3231764713627
"193";"20002017008P4";"HISTÓRIA";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";0,25;0,490196078431373;0,539294222106722;0,39625;0,418935075134524;0,395181407368907;0,0237536677656163;5,6700116976333
"194";"20002017009P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,878787878787879;0,80952380952381;0,520687645687646;0,477777777777778;0,671694277944278;0,625751100751101;0,0459431771931771;6,83989408600983
"195";"20002017010P9";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,541666666666667;0,605263157894737;0,524390243902439;0,408333333333333;0,519913350449294;0,491463414634146;0,0284499358151477;5,47205333168731
"196";"20002017039P7";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";0,230769230769231;0,707317073170732;0,481225296442688;0,552777777777778;0,493022344540107;0,421590768329899;0,0714315762102082;14,4885068600369
"197";"20002017040P5";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";0,305555555555556;0,627906976744186;0,524074074074074;0,324305555555556;0,445460540482343;0,384645061728395;0,0608154787539477;13,6522706788119
"198";"20009011001P4";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";0,357142857142857;0,733333333333333;0,416666666666667;0,441071428571429;0,487053571428571;0,404960317460317;0,082093253968254;16,8550768917405
"199";"20009011002P0";"CIÊNCIAS BIOLÓGICAS III";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"3";0,555555555555556;0,846153846153846;0,503333333333333;0,602777777777778;0,626955128205128;0,553888888888889;0,0730662393162393;11,6541417446279
"200";"20009011003P7";"SAÚDE COLETIVA";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,743589743589744;0,536585365853659;0,666666666666667;0,504487179487179;0,612832238899312;0,638247863247863;-0,0254156243485512;-4,14724009856259
