"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"QIP";"QPV";"DIPP";"DFPP";"QPP";"DFCP";"CC"
"3491";"42041015008P7";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";4;17;0,235294117647059;1,9375;2,4375;0,89360119047619;0,564447654061625
"3492";"42041015009P3";"FARMÁCIA";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";3;21;0,142857142857143;2,34782608695652;2,17391304347826;1,14855072463768;0,645703933747412
"3493";"42042011001P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2006;"PROFISSIONAL";"3";2;18;0,111111111111111;2,375;1,6875;1,4375;0,774305555555556
"3494";"42042011002P5";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"3";3;5;0,6;2,42857142857143;2,28571428571429;1,06428571428571;0,832142857142857
"3495";"42043018001P5";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";2;6;0,333333333333333;1,66666666666667;1;1,66666666666667;1
"3496";"42043018002P1";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";3;12;0,25;2;1,33333333333333;1,5;0,875
"3497";"42043018003P8";"DIREITO";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";5;11;0,454545454545455;1,57142857142857;1,92857142857143;0,845238095238095;0,649891774891775
"3498";"42043018004P4";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";5;33;0,151515151515152;1,86666666666667;1,53333333333333;1,21666666666667;0,684090909090909
"3499";"42044014001P1";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";2;9;0,222222222222222;3,6;2,1;1,75;0,986111111111111
"3500";"42044014002P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";1;4;0,25;2,38461538461538;2,03846153846154;1,1474358974359;0,698717948717949
"3501";"42045010001P8";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2016;"PROFISSIONAL";"3";2;3;0,666666666666667;1,46666666666667;1,35555555555556;1,14259259259259;0,90462962962963
"3502";"42046017001P4";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";4;18;0,222222222222222;1,28571428571429;1,28571428571429;1;0,611111111111111
"3503";"42046017002P0";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";3;13;0,230769230769231;2;2,04347826086957;0,98768115942029;0,60922519509476
"3504";"42046017003P7";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";5;30;0,166666666666667;1,6;1,8;0,92;0,543333333333333
"3505";"42046017004P3";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";6;46;0,130434782608696;1,53125;1,5;1,015625;0,573029891304348
"3506";"42046017005P0";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";4;17;0,235294117647059;1,41975308641975;1,66666666666667;1,02716049382716;0,63122730573711
"3507";"42046017006P6";"ENSINO";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";4;18;0,222222222222222;1,76470588235294;2,17647058823529;0,899019607843137;0,56062091503268
"3508";"42046017007P2";"FARMÁCIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";4;45;0,0888888888888889;2,65217391304348;2,28260869565217;1,16195652173913;0,62542270531401
"3509";"42046017009P5";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";5;9;0,555555555555556;2,66666666666667;2;1,55555555555556;1,05555555555556
"3510";"42046017011P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";1;1;1;1,25;1,25;1;1
"3511";"42051010001P4";"DIREITO";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";6;33;0,181818181818182;2,03571428571429;2,46428571428571;0,891666666666667;0,536742424242424
"3512";"42051010002P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";7;17;0,411764705882353;1,90909090909091;1,54545454545455;1,27272727272727;0,842245989304813
"3513";"42051010003P7";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";3;13;0,230769230769231;3,8;2,86666666666667;1,22444444444444;0,727606837606838
"3514";"42057019001P2";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";7;25;0,28;1,27777777777778;1,22222222222222;1,05555555555556;0,667777777777778
"3515";"42064015001P5";"MEDICINA VETERINÁRIA";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";3;11;0,272727272727273;NA;NA;NA;NA
"3516";"42070007001P6";"INTERDISCIPLINAR";"MUNICIPAL";"PÚBLICA";2015;"ACADÊMICO";"3";3;9;0,333333333333333;6,69230769230769;1,69230769230769;2,94871794871795;1,64102564102564
"3517";"50001019001P8";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"4";10;58;0,172413793103448;2,60526315789474;2,86842105263158;1,02637844611529;0,599396119609368
"3518";"50001019002P4";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"4";5;49;0,102040816326531;1,51851851851852;1,59259259259259;0,987654320987654;0,544847568657092
"3519";"50001019003P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"5";3;28;0,107142857142857;1,56;1,72;0,989333333333333;0,548238095238095
"3520";"50001019005P3";"HISTÓRIA";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"4";3;36;0,0833333333333333;2,2;2,48;0,951333333333333;0,517333333333333
"3521";"50001019006P0";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";4;18;0,222222222222222;1,45454545454545;2;0,787878787878788;0,505050505050505
"3522";"50001019007P6";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";4;19;0,210526315789474;4,36363636363636;4,54545454545455;1,01515151515152;0,612838915470494
"3523";"50001019008P2";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";3;23;0,130434782608696;1,83333333333333;2,83333333333333;0,749074074074074;0,439754428341385
"3524";"50001019009P9";"MEDICINA I";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";6;71;0,0845070422535211;2,18181818181818;1,87878787878788;1,15656565656566;0,620536349409589
"3525";"50001019010P7";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";9;29;0,310344827586207;2,14285714285714;2,04761904761905;1,02777777777778;0,669061302681992
"3526";"50001019011P3";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"3";3;9;0,333333333333333;1,125;1,875;0,666666666666667;0,5
"3527";"50001019012P0";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"3";3;12;0,25;1;1,33333333333333;0,833333333333333;0,541666666666667
"3528";"50001019013P6";"ECONOMIA";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"3";1;1;1;1,5;1,5;1;1
"3529";"50001019014P2";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";4;43;0,0930232558139535;1,35714285714286;1,85714285714286;0,91547619047619;0,504249723145072
"3530";"50001019015P9";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";1;2;0,5;1;2;0,611111111111111;0,555555555555556
"3531";"50001019016P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";6;13;0,461538461538462;3,5;3,5;1;0,730769230769231
"3532";"50001019017P1";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";4;35;0,114285714285714;1,2027027027027;2,52702702702703;0,618468468468468;0,366377091377091
"3533";"50001019018P8";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";4;24;0,166666666666667;2;2,47619047619048;0,861111111111111;0,513888888888889
"3534";"50001019019P4";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";4;44;0,0909090909090909;1,5;1,72222222222222;0,888888888888889;0,48989898989899
"3535";"50001019020P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";5;17;0,294117647058824;2,86363636363636;3;1,06797369297369;0,681045670016258
"3536";"50001019022P5";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";2;3;0,666666666666667;1;1;1;0,833333333333333
"3537";"50001019023P1";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";2;2;1;2,16666666666667;1,66666666666667;1,44444444444444;1,22222222222222
"3538";"50001019024P8";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";3;24;0,125;2,83333333333333;2,375;1,22708333333333;0,676041666666667
"3539";"50001019026P0";"MATERIAIS";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";2;2;1;1,2;1,8;0,733333333333333;0,866666666666667
"3540";"50001019027P7";"ENSINO";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";1;2;0,5;3;2,8;1,08333333333333;0,791666666666667
"3541";"50001019028P3";"ENSINO";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";2;48;0,0416666666666667;1,62962962962963;1,25925925925926;1,42592592592593;0,733796296296296
"3542";"50001019029P0";"QUÍMICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";5;43;0,116279069767442;1,1;1,2;1,03333333333333;0,574806201550388
"3543";"50001019030P8";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";3;32;0,09375;2,35;2,35;1,03333333333333;0,563541666666667
"3544";"50001019031P4";"CIÊNCIAS BIOLÓGICAS III";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";3;47;0,0638297872340425;1,22222222222222;1,77777777777778;0,759259259259259;0,411544523246651
"3545";"50001019032P0";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";5;36;0,138888888888889;1,28260869565217;1,32608695652174;0,992753623188406;0,565821256038647
"3546";"50001019033P7";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";3;32;0,09375;1,64705882352941;2,23529411764706;0,867647058823529;0,480698529411765
"3547";"50001019034P3";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";6;21;0,285714285714286;1,30769230769231;1,38461538461538;0,967948717948718;0,626831501831502
"3548";"50001019035P0";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";3;10;0,3;1,71428571428571;2;0,928571428571429;0,614285714285714
"3549";"50001019036P6";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";4;14;0,285714285714286;1,1875;1,25;0,96875;0,627232142857143
"3550";"50001019037P2";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";6;14;0,428571428571429;2,35294117647059;1,88235294117647;1,37941176470588;0,903991596638655
"3551";"50001019038P9";"FILOSOFIA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";1;1;1;1;1;1;1
"3552";"50001019039P5";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";7;43;0,162790697674419;1,18181818181818;1,63636363636364;0,829545454545455;0,496168076109937
"3553";"50001019101P2";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";4;6;0,666666666666667;2,30769230769231;2,30769230769231;1,14583333333333;0,90625
"3554";"50002015001P4";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"4";13;71;0,183098591549296;1,29545454545455;1,29545454545455;1,01893939393939;0,601018992744345
"3555";"50002015002P0";"BIODIVERSIDADE";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";3;32;0,09375;2,58333333333333;5,25;0,569940476190476;0,331845238095238
"3556";"50002015003P7";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";3;10;0,3;1,25;2,16666666666667;0,736111111111111;0,518055555555556
"3557";"50002015004P3";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";2;11;0,181818181818182;1,09090909090909;2,54545454545455;0,575757575757576;0,378787878787879
"3558";"50002015005P0";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";3;16;0,1875;2,47058823529412;2,41176470588235;1,01470588235294;0,601102941176471
"3559";"50002015006P6";"INTERDISCIPLINAR";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";6;48;0,125;2,02439024390244;1,95121951219512;1,10081300813008;0,612906504065041
"3560";"50002015007P2";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";4;13;0,307692307692308;1,25;1,5;0,875;0,591346153846154
"3561";"50002015008P9";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";9;24;0,375;1,875;2,15;0,954166666666667;0,664583333333333
"3562";"50002015102P5";"GEOGRAFIA";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";7;32;0,21875;1,56666666666667;1,76666666666667;0,964047619047619;0,59139880952381
"3563";"50002015156P8";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";1;3;0,333333333333333;1,90909090909091;2,27272727272727;1,11818181818182;0,725757575757576
"3564";"50005014001P3";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";3;28;0,107142857142857;NA;NA;NA;NA
"3565";"50008013001P2";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";3;83;0,036144578313253;1,22222222222222;1,81481481481481;0,768518518518518;0,402331548415886
"3566";"50008013002P9";"MEDICINA VETERINÁRIA";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";3;77;0,038961038961039;1;1,03125;0,984375;0,511668019480519
"3567";"50008013003P5";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";6;33;0,181818181818182;2,53846153846154;2,65384615384615;1,02307692307692;0,602447552447552
"3568";"50008013004P1";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"4";1;26;0,0384615384615385;1;2,17857142857143;0,589285714285714;0,313873626373626
"3569";"50008013005P8";"ENSINO";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";2;8;0,25;1,9;1,8;1,06666666666667;0,658333333333333
"3570";"50008013006P4";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";1;1;1;2,05882352941176;1,82352941176471;1,12745098039216;1,06372549019608
"3571";"51001012001P0";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"4";4;20;0,2;1,51851851851852;1,37037037037037;1,20061728395062;0,700308641975309
"3572";"51001012005P6";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"5";5;10;0,5;1;4;0,25;0,375
"3573";"51001012007P9";"QUÍMICA";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";3;49;0,0612244897959184;2,13636363636364;3,45454545454545;0,687121212121212;0,374172850958565
"3574";"51001012010P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";9;74;0,121621621621622;1,96551724137931;2,41379310344828;0,881226053639847;0,501423837630734
"3575";"51001012011P6";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"4";3;25;0,12;1,7;2,55;0,758333333333333;0,439166666666667
"3576";"51001012012P2";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";9;45;0,2;1,33333333333333;1,52380952380952;0,920634920634921;0,56031746031746
"3577";"51001012013P9";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";3;64;0,046875;1,29411764705882;3,41176470588235;0,544257703081232;0,295566351540616
"3578";"51001012017P4";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"2";3;14;0,214285714285714;NA;NA;NA;NA
"3579";"51001012018P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"3";11;61;0,180327868852459;1,85714285714286;2,76190476190476;0,900999793856937;0,540663831354698
"3580";"51001012019P7";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";3;181;0,0165745856353591;1,43333333333333;1,63333333333333;0,96;0,48828729281768
"3581";"51001012020P5";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";3;32;0,09375;1,24;1,32;1,02;0,556875
"3582";"51001012021P1";"ENSINO";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";3;19;0,157894736842105;1,33333333333333;1,94444444444444;0,814814814814815;0,48635477582846
"3583";"51001012022P8";"ENSINO";"FEDERAL";"PÚBLICA";2007;"PROFISSIONAL";"3";4;30;0,133333333333333;1,31818181818182;1,86363636363636;0,840909090909091;0,487121212121212
"3584";"51001012023P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";1;16;0,0625;1,87878787878788;1,57575757575758;1,31313131313131;0,687815656565657
"3585";"51001012024P0";"MEDICINA II";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";3;65;0,0461538461538462;1,30434782608696;1,3768115942029;0,973429951690821;0,509791898922334
"3586";"51001012025P7";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2008;"PROFISSIONAL";"3";3;10;0,3;2,875;2,75;1,10416666666667;0,702083333333333
"3587";"51001012026P3";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";4;28;0,142857142857143;1,72222222222222;1,72222222222222;1,11111111111111;0,626984126984127
"3588";"51001012027P0";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";4;31;0,129032258064516;2,56521739130435;1,8695652173913;1,44202898550725;0,785530621785881
"3589";"51001012028P6";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";3;11;0,272727272727273;1,07692307692308;1;1,07692307692308;0,674825174825175
"3590";"51001012029P2";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";6;63;0,0952380952380952;1,62068965517241;2,20689655172414;0,871182266009852;0,483210180623974
"3591";"51001012030P0";"FARMÁCIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";4;102;0,0392156862745098;1,63636363636364;1,79545454545455;1,02840909090909;0,5338123885918
"3592";"51001012031P7";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";3;5;0,6;1,7;1,9;0,925;0,7625
"3593";"51001012032P3";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";3;15;0,2;2;1,83333333333333;1,13888888888889;0,669444444444444
"3594";"51001012033P0";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";3;58;0,0517241379310345;1;1;1;0,525862068965517
"3595";"51001012034P6";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";4;13;0,307692307692308;1,66666666666667;2,66666666666667;0,7;0,503846153846154
"3596";"51001012035P2";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";4;7;0,571428571428571;2,61538461538462;2,61538461538462;1,20769230769231;0,88956043956044
"3597";"51001012036P9";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";5;43;0,116279069767442;1,29090909090909;1,21818181818182;1,16136363636364;0,638821353065539
"3598";"51001012037P5";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";6;35;0,171428571428571;1,36986301369863;1,36986301369863;1;0,585714285714286
"3599";"51001012038P1";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";7;28;0,25;2,33333333333333;2,33333333333333;1,15740740740741;0,703703703703704
"3600";"51001012039P8";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";4;16;0,25;3,375;5,125;0,680654761904762;0,465327380952381
"3601";"51001012040P6";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"4";4;35;0,114285714285714;1,28947368421053;2,21052631578947;0,68452380952381;0,399404761904762
"3602";"51001012101P5";"DIREITO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";2;6;0,333333333333333;2,75;3,25;1,13392857142857;0,733630952380952
"3603";"51001012170P7";"MATERIAIS";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";2;10;0,2;1,5;2;0,873809523809524;0,536904761904762
"3604";"51001012171P3";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";4;18;0,222222222222222;1,94117647058824;2,05882352941176;0,941176470588235;0,581699346405229
"3605";"51002019002P3";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"4";5;36;0,138888888888889;3;2,66666666666667;1,27083333333333;0,704861111111111
"3606";"51002019003P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";1998;"ACADÊMICO";"4";5;20;0,25;3,56521739130435;3;1,16268115942029;0,706340579710145
"3607";"51002019004P6";"PSICOLOGIA";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"4";4;29;0,137931034482759;2;2,55555555555556;0,885802469135803;0,511866751809281
"3608";"51002019005P2";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";8;81;0,0987654320987654;2,05263157894737;2,92105263157895;0,862134502923977;0,480449967511371
"3609";"51002019006P9";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"4";7;62;0,112903225806452;2,22857142857143;2,94285714285714;0,809773242630386;0,461338234218419
"3610";"51003015001P3";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";4;2;2;NA;NA;NA;NA
"3611";"51003015002P0";"CIÊNCIAS AGRÁRIAS I";"PARTICULAR";"PRIVADA";2002;"PROFISSIONAL";"3";1;1;1;NA;NA;NA;NA
"3612";"51004011001P0";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2009;"ACADÊMICO";"4";2;16;0,125;1;1;1;0,5625
"3613";"51004011002P6";"CIÊNCIAS AMBIENTAIS";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";4;36;0,111111111111111;1,66666666666667;2,04761904761905;0,888888888888889;0,5
"3614";"51004011003P2";"ZOOTECNIA / RECURSOS PESQUEIROS";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";2;16;0,125;1;1;1;0,5625
"3615";"51004011004P9";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";5;55;0,0909090909090909;1,58620689655172;1,75862068965517;1,09425287356322;0,592580982236155
"3616";"51004011005P5";"LETRAS / LINGUÍSTICA";"ESTADUAL";"PÚBLICA";2011;"ACADÊMICO";"3";2;7;0,285714285714286;1,58620689655172;1,37931034482759;1,19540229885057;0,74055829228243
"3617";"51004011006P1";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";2;9;0,222222222222222;1,46808510638298;1,46808510638298;1,05420466058764;0,638213441404931
"3618";"51004011007P8";"CIÊNCIAS AGRÁRIAS I";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";4;12;0,333333333333333;1,5;2,20833333333333;0,804166666666667;0,56875
"3619";"51004011008P4";NA;NA;NA;NA;NA;NA;4;34;0,117647058823529;NA;NA;NA;NA
"3620";"51004011009P0";"ENSINO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";3;11;0,272727272727273;2,90909090909091;2,77272727272727;1,11237373737374;0,692550505050505
"3621";"51004011010P9";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";2;2;1;1,29411764705882;1,58823529411765;0,901960784313726;0,950980392156863
"3622";"51004011070P1";"ENSINO";"ESTADUAL";"PÚBLICA";2015;"PROFISSIONAL";"3";1;2;0,5;1;1,09090909090909;0,954545454545455;0,727272727272727
"3623";"51005018001P6";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"5";5;57;0,087719298245614;1,94736842105263;2,52631578947368;0,856432748538012;0,472076023391813
"3624";"51005018002P2";"HISTÓRIA";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";7;49;0,142857142857143;2,36;2,28;1,016;0,579428571428571
"3625";"51005018003P9";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";4;9;0,444444444444444;1,7;2,1;0,983333333333333;0,713888888888889
"3626";"51005018004P5";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";4;23;0,173913043478261;1,69565217391304;2,21739130434783;0,831780538302277;0,502846790890269
"3627";"51005018005P1";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";4;11;0,363636363636364;3,51851851851852;3,07407407407407;1,27513227513228;0,819384319384319
"3628";"51005018006P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";3;46;0,0652173913043478;1,82758620689655;1,86206896551724;0,994252873563218;0,529735132433783
"3629";"51005018007P4";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";1;3;0,333333333333333;1,6;1,4;1,4;0,866666666666667
